matter_id,cnr,filing_no,filing_date,disposal_date,court_name,case_status,case_typology,case_category,matter_type,main_matter_id,updated_on,registration_number
83841,,2709138062502022,2022-10-14,2024-06-19,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3033/MB/2022
83851,,2709138062052023,2023-07-18,2024-01-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/3287/MB/2023
83854,,2709138060462023,2023-07-15,2024-04-23,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3176/MB/2023
83861,,2709138061772021,2021-12-09,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/743/MB/2022
83871,,2709138060662022,2022-10-10,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2943/MB/2022
83875,,2709138062662023,2023-07-20,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-16,C.P. (IB)/841/MB/2024
83878,,2709138062652023,2023-07-19,2024-04-30,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3914/MB/2023
83885,,2709138062522021,2021-12-13,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2969/MB/2021
83894,,2709138061892023,2023-07-18,2024-12-10,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3659/MB/2023
83908,,2709138061732023,2023-07-18,2024-11-25,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3288/MB/2023
83914,,2709138061372023,2023-07-16,2024-01-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3913/MB/2023
83917,,2709138061172021,2021-12-07,2024-02-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2857/MB/2021
83920,,2709138063402023,2023-07-22,2024-12-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3257/MB/2023
83922,,2709138065012023,2023-07-28,2024-08-20,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3449/MB/2023
83933,,2709138063422022,2022-10-15,2024-05-16,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3115/MB/2022
83943,,2709138062842021,2021-12-14,2024-08-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/13/MB/2022
83948,,2709138063972021,2021-12-17,2024-01-05,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2920/MB/2021
83954,,2709138063962023,2023-07-25,2024-01-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4074/MB/2023
83961,,2709138064232023,2023-07-26,2024-01-16,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4779/MB/2023
83968,,2709138064262023,2023-07-26,2024-09-27,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3384/MB/2023
83969,,2709138064442023,2023-07-26,2024-01-01,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/5772/MB/2023
83979,,2709138063302023,2023-07-22,2024-05-13,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3255/MB/2023
83984,,2709138064162023,2023-07-25,2024-02-01,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3376/MB/2023
83991,,2709138063502023,2023-07-24,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3246/MB/2023
83995,,2709138062812023,2023-07-20,2024-01-24,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/265/MB/2024
83999,,2709138063112023,2023-07-21,2024-09-19,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3309/MB/2023
84006,,2709138063572021,2021-12-16,2024-01-05,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2973/MB/2021
84008,,2709138063672023,2023-07-24,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/5815/MB/2023
84012,,2709138064562023,2023-07-27,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/61/MB/2024
84015,,2709138063692023,2023-07-25,2024-05-03,National Company Law Tribunal-mumbai,Disposed,Restoration Application (IBC),IBC,,,2025-07-20,Rst.A (IBC)/41/MB/2023
84020,,2709138064012023,2023-07-25,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-18,C.P. (IB)/31/MB/2024
84021,,2709138064122022,2022-10-17,2024-08-06,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/3087/MB/2022
84024,,2709138064762023,2023-07-28,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3394/MB/2023
84027,,2709138064792023,2023-07-28,2024-08-30,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3766/MB/2023
84035,,2709138065542023,2023-07-31,2024-08-09,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4221/MB/2023
84036,,2709138065602021,2021-12-24,2024-02-23,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/1/MB/2022
84042,,2709138065572022,2022-10-21,2024-01-01,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3308/MB/2022
84051,,2709138066342023,2023-08-02,2024-09-23,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3488/MB/2023
84065,,2709138066452023,2023-08-03,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/32/MB/2024
84067,,2709138066722023,2023-08-03,2024-01-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3417/MB/2023
84086,,2709138065522023,2023-07-31,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/3334/MB/2023
84094,,2709138065362023,2023-07-29,2024-02-20,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4156/MB/2023
84097,,2709138065312023,2023-07-29,2024-01-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3410/MB/2023
84113,,2709138065992023,2023-08-01,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3370/MB/2023
84114,,2709138066572023,2023-08-03,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3853/MB/2023
84121,,2709138066602022,2022-10-29,2024-01-16,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3385/MB/2022
84126,,2709138067602023,2023-08-07,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-20,C.P. (IB)/271/MB/2024
84133,,2709138067612022,2022-11-02,2024-07-23,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3453/MB/2022
84136,,2709138067962023,2023-08-08,2024-08-28,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/5341/MB/2023
84140,,2709138067282023,2023-08-05,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/3541/MB/2023
84142,,2709138067952023,2023-08-08,2024-01-24,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/3849/MB/2023
84156,,2709138068702023,2023-08-10,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-20,C.P. (IB)/180/MB/2024
84158,,2709138068602023,2023-08-10,2024-10-18,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3642/MB/2023
84160,,2709138068362023,2023-08-09,2024-08-09,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/4286/MB/2023
84162,,2709138068402023,2023-08-09,2024-07-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/1101/MB/2024
84173,,2709138067822023,2023-12-22,2024-07-19,National Company Law Tribunal-mumbai,Disposed,Company Appeal (IBC),IBC,,,2025-07-23,Appeal (IBC)/3/MB/2024
84179,,2709138067812023,2023-08-07,2024-08-30,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3519/MB/2023
84185,,2709138068812023,2023-08-10,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-20,C.P. (IB)/178/MB/2024
84186,,2709138068802023,2023-08-10,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-15,C.P. (IB)/179/MB/2024
84188,,2709138068932023,2023-08-11,2024-11-13,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/5356/MB/2023
84190,,2709138068782023,2023-08-30,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/181/MB/2024
84192,,2709138068092023,2023-08-08,2024-12-10,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3600/MB/2023
84209,,2709138067392023,2023-08-05,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-18,C.P. (IB)/469/MB/2024
84212,,2709138068872023,2023-08-11,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-20,C.P. (IB)/128/MB/2024
84213,,2709138067352022,2022-11-02,2024-03-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/421/MB/2023
84216,,2709138068492023,2023-08-10,2024-07-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3612/MB/2023
84220,,2709138067532023,2023-08-06,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/24/MB/2024
84241,,2709138070512022,2022-11-12,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/214/MB/2023
84244,,2709138070212022,2022-11-11,2025-06-27,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3625/MB/2022
84245,,2709138070192022,2022-11-11,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3624/MB/2022
84261,,2709138070222023,2023-08-17,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3701/MB/2023
84265,,2709138069792023,2023-08-15,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-23,C.P. (IB)/35/MB/2024
84267,,2709138069662022,2022-11-10,2025-05-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3778/MB/2022
84272,,2709138069712023,2023-08-14,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3696/MB/2023
84276,,2709138069552023,2023-08-14,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/3621/MB/2023
84279,,2709138069602023,2023-08-14,2025-01-21,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3735/MB/2023
84280,,2709138069612023,2023-08-14,2024-02-20,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3689/MB/2023
84284,,2709138070592022,2023-03-23,2024-03-26,National Company Law Tribunal-mumbai,Disposed,Intervention Petition (IBC),IBC,,,2025-07-24,Ivn.P (IBC)/49/MB/2023
84285,,2709138070602023,2023-08-18,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-18,C.P. (IB)/163/MB/2024
84296,,2709138071022022,2022-11-15,2024-06-19,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/509/MB/2023
84303,,2709138068992022,2022-11-07,2024-02-21,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3349/MB/2022
84305,,2709138070002022,2022-11-10,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3407/MB/2022
84310,,2709138070042023,2023-08-16,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3752/MB/2023
84314,,2709138070882023,2023-08-19,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3793/MB/2023
84317,,2709138069272023,2023-08-12,2024-01-24,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3625/MB/2023
84320,,2709138069312023,2023-08-12,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/5822/MB/2023
84324,,2709138070872023,2023-08-19,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3794/MB/2023
84328,,2709138071242022,2022-11-15,2024-06-19,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/508/MB/2023
84333,,2709138071282022,2022-11-15,2024-06-19,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/134/MB/2023
84335,,2709138069442023,2023-08-13,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3687/MB/2023
84340,,2709138069422023,2023-08-13,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-15,C.P. (IB)/199/MB/2024
84350,,2709138071142023,2023-08-20,2025-06-03,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4694/MB/2023
84357,,2709138071052022,2022-11-15,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/507/MB/2023
84360,,2709138073042023,2023-08-26,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-21,C.P. (IB)/624/MB/2024
84363,,2709138073072023,2023-08-26,2024-12-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/5513/MB/2023
84366,,2709138072372023,2023-08-24,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/5773/MB/2023
84367,,2709138073002023,2023-08-26,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-19,C.P. (IB)/50/MB/2024
84368,,2709138073032023,2023-08-26,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-21,C.P. (IB)/625/MB/2024
84370,,2709138072322023,2023-08-25,2024-06-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3896/MB/2023
84380,,2709138071722022,2022-11-17,2024-01-30,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3478/MB/2022
84381,,2709138071582022,2022-11-16,2024-02-07,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/3461/MB/2022
84383,,2709138071582023,2023-08-22,2024-10-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3866/MB/2023
84384,,2709138071782023,2023-08-22,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4075/MB/2023
84385,,2709138071772023,2023-08-22,2024-08-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/4072/MB/2023
84386,,2709138071612023,2023-08-22,2024-10-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3883/MB/2023
84390,,2709138071472023,2023-08-21,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-23,C.P. (IB)/292/MB/2024
84400,,2709138073472022,2022-11-23,2024-03-12,National Company Law Tribunal-mumbai,Disposed,Company Appeal (IBC),IBC,,,2025-07-24,Appeal (IBC)/10/MB/2023
84407,,2709138072452023,2023-08-24,2024-10-24,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/3923/MB/2023
84411,,2709138072992022,2022-11-22,2024-08-13,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3925/MB/2022
84416,,2709138072892022,2022-11-22,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/127/MB/2024
84418,,2709138071842023,2023-08-22,2024-08-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3872/MB/2023
84426,,2709138071982023,2023-08-23,2024-03-21,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3815/MB/2023
84431,,2709138073092023,2023-08-26,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/4293/MB/2023
84449,,2709138073712023,2023-08-28,2024-03-11,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/973/MB/2024
84453,,2709138073772023,2023-11-22,2024-02-28,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/5791/MB/2023
84454,,2709138073752023,2023-08-29,,National Company Law Tribunal-mumbai,Dispose,Restoration Application (IBC),IBC,,,2025-07-19,Rst.A (IBC)/30/MB/2023
84455,,2709138073682022,2022-12-02,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/3782/MB/2022
84456,,2709138073692023,2023-08-28,2024-08-30,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4421/MB/2023
84461,,2709138073222022,2022-11-22,2024-04-16,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3696/MB/2022
84468,,2709138073202023,2023-08-26,2024-06-24,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/5109/MB/2023
84482,,2709138074442023,2023-08-30,2024-04-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4077/MB/2023
84484,,2709138075222023,2023-09-01,2024-01-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4034/MB/2023
84488,,2709138074582023,2023-08-30,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4204/MB/2023
84500,,2709138074772023,2023-08-31,2024-04-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/343/MB/2024
84509,,2709138074272023,2023-08-30,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-16,C.P. (IB)/126/MB/2024
84511,,2709138075362023,2023-09-01,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-19,C.P. (IB)/194/MB/2024
84524,,2709138075182022,2022-11-30,2024-09-05,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/934/MB/2023
